"";"study";"condition_arm1";"condition_arm2";"multi_arm1";"multi_arm2";"outcome_type";"instrument";"rating";"construct";"time_weeks";"time";"mean_arm1";"sd_arm1";"n_arm1";"mean_arm2";"sd_arm2";"n_arm2";"mean_change_arm1";"mean_change_arm2";"sd_change_arm1";"sd_change_arm2";"n_change_arm1";"n_change_arm2";"dich_paper";"event_arm1";"event_arm2";"totaln_arm1";"totaln_arm2";"precalc_g";"precalc_g_se";"precalc_log_rr";"precalc_log_rr_se";"other_stat";"baseline_m_arm1";"baseline_sd_arm1";"baseline_n_arm1";"baseline_m_arm2";"baseline_sd_arm2";"baseline_n_arm2";"rand_arm1";"rand_arm2";"attr_arm1";"attr_arm2";"rand_ratio";"year";"sg";"ac";"ba";"itt";"rob";"full_ref";"format";"clinical_interview_diagnosis";"clinical_diagnosis_interview";"cbt";"guided";".id";".g";".g_se";".log_rr";".log_rr_se";".event_arm1";".event_arm2";".totaln_arm1";".totaln_arm2"
"324";"Taylor, 2016";"cbt";"wl";NA;NA;"msd";"wcs";"self-report";"weight concern";8;"post";51,2;14,6;91;55,4;16,3;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.";"web";"no";NA;"yes";"yes";"Taylor_2016_msd_wcs_post_8_self-report_cbt_wl_NA_NA";0,270077487778254;0,147736512494242;NA;NA;NA;NA;NA;NA
"325";"Taylor, 2016";"cbt";"wl";NA;NA;"msd";"edeq wc";"self-report";"weight concern";8;"post";2,23;0,97;91;2,7;1,3;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.";"web";"no";NA;"yes";"yes";"Taylor_2016_msd_edeqwc_post_8_self-report_cbt_wl_NA_NA";0,407158458478959;0,148590234724033;NA;NA;NA;NA;NA;NA
"326";"Taylor, 2016";"cbt";"wl";NA;NA;"msd";"stai";"self-report";"anxiety";104;"fu";39,2;11,21;91;39,5;12,7;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.";"web";"no";NA;"yes";"yes";"Taylor_2016_msd_stai_fu_104_self-report_cbt_wl_NA_NA";0,0249173889868791;0,147068014074658;NA;NA;NA;NA;NA;NA
"327";"Taylor, 2016";"cbt";"wl";NA;NA;"msd";"bdi";"self-report";"depression";104;"fu";7,4;6,19;91;8,3;9;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.";"web";"no";NA;"yes";"yes";"Taylor_2016_msd_bdi_fu_104_self-report_cbt_wl_NA_NA";0,115705028108153;0,147186244375802;NA;NA;NA;NA;NA;NA
"328";"Taylor, 2016";"cbt";"wl";NA;NA;"msd";"edeq r";"self-report";"restraint";104;"fu";1,17;1,1;91;1,52;1,3;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.";"web";"no";NA;"yes";"yes";"Taylor_2016_msd_edeqr_fu_104_self-report_cbt_wl_NA_NA";0,289074402571574;0,147834443764295;NA;NA;NA;NA;NA;NA
"329";"Taylor, 2016";"cbt";"wl";NA;NA;"msd";"edeq ec";"self-report";"eating concerns";104;"fu";0,5;0,56;91;0,78;0,92;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.";"web";"no";NA;"yes";"yes";"Taylor_2016_msd_edeqec_fu_104_self-report_cbt_wl_NA_NA";0,364778399191981;0,148289950582938;NA;NA;NA;NA;NA;NA
"330";"Taylor, 2016";"cbt";"wl";NA;NA;"msd";"edeq";"self-report";"ed psychopathology";104;"fu";1,29;0,82;91;1,62;1,1;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.";"web";"no";NA;"yes";"yes";"Taylor_2016_msd_edeq_fu_104_self-report_cbt_wl_NA_NA";0,337965761080784;0,148116722185848;NA;NA;NA;NA;NA;NA
"331";"Taylor, 2016";"cbt";"wl";NA;NA;"msd";"cia";"self-report";"impairment";104;"fu";4,07;6,7;91;6,36;8,9;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.";"web";"no";NA;"yes";"yes";"Taylor_2016_msd_cia_fu_104_self-report_cbt_wl_NA_NA";0,288865949885067;0,147833333422238;NA;NA;NA;NA;NA;NA
"332";"Taylor, 2016";"cbt";"wl";NA;NA;"msd";"edeq sc";"self-report";"shape concern";104;"fu";1,58;1,2;91;1,95;1,4;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.";"web";"no";NA;"yes";"yes";"Taylor_2016_msd_edeqsc_fu_104_self-report_cbt_wl_NA_NA";0,28225881149013;0,147798550714042;NA;NA;NA;NA;NA;NA
"333";"Taylor, 2016";"cbt";"wl";NA;NA;"msd";"wcs";"self-report";"weight concern";104;"fu";42,9;18,6;91;46,3;19,4;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.";"web";"no";NA;"yes";"yes";"Taylor_2016_msd_wcs_fu_104_self-report_cbt_wl_NA_NA";0,178112061122284;0,147355886395577;NA;NA;NA;NA;NA;NA
"334";"Taylor, 2016";"cbt";"wl";NA;NA;"msd";"edeq wc";"self-report";"weight concern";104;"fu";1,92;1,2;91;2,19;1,4;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.";"web";"no";NA;"yes";"yes";"Taylor_2016_msd_edeqwc_fu_104_self-report_cbt_wl_NA_NA";0,205972646222528;0,147454797329325;NA;NA;NA;NA;NA;NA
"335";"ter Huurne, 2015";"cbt";"wl";NA;NA;"msd";"dass-a";"self-report";"anxiety";18;"post";4,7;5,4;108;6,4;6,4;106;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.";"web";"no";NA;"yes";"yes";"terHuurne_2015_msd_dass-a_post_18_self-report_cbt_wl_NA_NA";0,286316919791615;0,137426785978657;NA;NA;NA;NA;NA;NA
"336";"ter Huurne, 2015";"cbt";"wl";NA;NA;"msd";"bat";"self-report";"body dissatisfaction";18;"post";50,5;17,6;108;58,6;15,3;106;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.";"web";"no";NA;"yes";"yes";"terHuurne_2015_msd_bat_post_18_self-report_cbt_wl_NA_NA";0,489141647346852;0,138766783807592;NA;NA;NA;NA;NA;NA
"337";"ter Huurne, 2015";"cbt";"wl";NA;NA;"msd";"dass-d";"self-report";"depression";18;"post";7,5;7,5;108;10,2;8,6;106;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.";"web";"no";NA;"yes";"yes";"terHuurne_2015_msd_dass-d_post_18_self-report_cbt_wl_NA_NA";0,333652539269473;0,137677800408741;NA;NA;NA;NA;NA;NA
"338";"ter Huurne, 2015";"cbt";"wl";NA;NA;"msd";"edeq r";"self-report";"restraint";18;"post";2,2;1,4;108;2,1;1,4;106;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.";"web";"no";NA;"yes";"yes";"terHuurne_2015_msd_edeqr_post_18_self-report_cbt_wl_NA_NA";-0,0711755776690842;0,136766743689843;NA;NA;NA;NA;NA;NA
"339";"ter Huurne, 2015";"cbt";"wl";NA;NA;"msd";"edeq ec";"self-report";"eating concerns";18;"post";1,7;1,3;108;2,4;1,5;106;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.";"web";"no";NA;"yes";"yes";"terHuurne_2015_msd_edeqec_post_18_self-report_cbt_wl_NA_NA";0,497296410323485;0,13883497010597;NA;NA;NA;NA;NA;NA
"340";"ter Huurne, 2015";"cbt";"wl";NA;NA;"msd";"edeq";"self-report";"ed psychopathology";18;"post";2,6;1,2;108;3;1,1;106;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.";"web";"no";NA;"yes";"yes";"terHuurne_2015_msd_edeq_post_18_self-report_cbt_wl_NA_NA";0,346125313241482;0,137750237345022;NA;NA;NA;NA;NA;NA
"341";"ter Huurne, 2015";"cbt";"wl";NA;NA;"msd";"qoli";"self-report";"quality of life";18;"post";69,2;15,8;108;65,4;15;106;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.";"web";"no";NA;"yes";"yes";"terHuurne_2015_msd_qoli_post_18_self-report_cbt_wl_NA_NA";0,245736202287053;0,137241814886608;NA;NA;NA;NA;NA;NA
"342";"ter Huurne, 2015";"cbt";"wl";NA;NA;"msd";"rse";"self-report";"self-esteem";18;"post";18,6;6,8;108;18,3;6,9;106;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.";"web";"no";NA;"yes";"yes";"terHuurne_2015_msd_rse_post_18_self-report_cbt_wl_NA_NA";0,0436423428549239;0,136739545640546;NA;NA;NA;NA;NA;NA
"343";"ter Huurne, 2015";"cbt";"wl";NA;NA;"msd";"edeq sc";"self-report";"shape concern";18;"post";3,4;1,5;108;3,9;1,3;106;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.";"web";"no";NA;"yes";"yes";"terHuurne_2015_msd_edeqsc_post_18_self-report_cbt_wl_NA_NA";0,354735748618189;0,137801771080213;NA;NA;NA;NA;NA;NA
"344";"ter Huurne, 2015";"cbt";"wl";NA;NA;"msd";"edeq wc";"self-report";"weight concern";18;"post";3,1;1,4;108;3,7;1,2;106;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.";"web";"no";NA;"yes";"yes";"terHuurne_2015_msd_edeqwc_post_18_self-report_cbt_wl_NA_NA";0,458218630292912;0,138518179373513;NA;NA;NA;NA;NA;NA
"345";"van Beers, 2025";"cbt";"tau";NA;NA;"abstinence";"zero OBEs";"interview";"abstinence";12;"post";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;56;93;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"1";1;"low";"van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.";"web";"yes";"bed";"yes";"yes";"vanBeers_2025_abstinence_zeroOBEs_post_12_interview_cbt_tau_NA_NA";0,248355972922834;0,162832063549962;-0,207993911848081;0,136705446252085;45;56;93;94
"346";"van Beers, 2025";"cbt";"tau";NA;NA;"msd";"bsq";"self-report";"body dissatisfaction";12;"post";92,88;20,7;93;94,5;19;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"1";1;"low";"van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.";"web";"yes";"bed";"yes";"yes";"vanBeers_2025_msd_bsq_post_12_self-report_cbt_tau_NA_NA";0,081225133738313;0,146317362535859;NA;NA;NA;NA;NA;NA
"347";"van Beers, 2025";"cbt";"tau";NA;NA;"msd";"ede";"interview";"ed psychopathology";12;"post";1,43;0,7;93;1,39;0,7;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"1";1;"low";"van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.";"web";"yes";"bed";"yes";"yes";"vanBeers_2025_msd_ede_post_12_interview_cbt_tau_NA_NA";-0,056910883433211;0,146286420454589;NA;NA;NA;NA;NA;NA
"348";"van Beers, 2025";"cbt";"tau";NA;NA;"msd";"cia";"self-report";"impairment";12;"post";14,12;6,1;93;13,57;5,6;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"1";1;"low";"van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.";"web";"yes";"bed";"yes";"yes";"vanBeers_2025_msd_cia_post_12_self-report_cbt_tau_NA_NA";-0,0935716205212682;0,146337241010027;NA;NA;NA;NA;NA;NA
"349";"van Beers, 2025";"cbt";"tau";NA;NA;"msd";"ede obe";"interview";"obe frequency";12;"post";3,24;4,7;93;4,06;5;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"1";1;"low";"van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.";"web";"yes";"bed";"yes";"yes";"vanBeers_2025_msd_edeobe_post_12_interview_cbt_tau_NA_NA";0,168277231417694;0,146517299490038;NA;NA;NA;NA;NA;NA
"350";"van Beers, 2025";"cbt";"tau";NA;NA;"abstinence";"zero OBEs";"interview";"abstinence";20;"fu";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;44;41;93;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"1";1;"low";"van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.";"web";"yes";"bed";"yes";"yes";"vanBeers_2025_abstinence_zeroOBEs_fu_20_interview_cbt_tau_NA_NA";-0,0818634916821055;0,162050938836824;0,0813128563307013;0,160394920696786;44;41;93;94
"351";"van Beers, 2025";"cbt";"tau";NA;NA;"msd";"bsq";"self-report";"body dissatisfaction";20;"fu";84,18;21,9;93;81,65;20,3;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"1";1;"low";"van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.";"web";"yes";"bed";"yes";"yes";"vanBeers_2025_msd_bsq_fu_20_self-report_cbt_tau_NA_NA";-0,11935714121194;0,146387801584775;NA;NA;NA;NA;NA;NA
"352";"van Beers, 2025";"cbt";"tau";NA;NA;"msd";"ede";"interview";"ed psychopathology";20;"fu";1,66;0,9;93;1,63;0,8;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"1";1;"low";"van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.";"web";"yes";"bed";"yes";"yes";"vanBeers_2025_msd_ede_fu_20_interview_cbt_tau_NA_NA";-0,0351013067999802;0,146267929995718;NA;NA;NA;NA;NA;NA
"353";"van Beers, 2025";"cbt";"tau";NA;NA;"msd";"cia";"self-report";"impairment";20;"fu";11,67;6,4;93;9,95;5,9;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"1";1;"low";"van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.";"web";"yes";"bed";"yes";"yes";"vanBeers_2025_msd_cia_fu_20_self-report_cbt_tau_NA_NA";-0,278370666259671;0,146968948025457;NA;NA;NA;NA;NA;NA
"354";"van Beers, 2025";"cbt";"tau";NA;NA;"msd";"ede obe";"interview";"obe frequency";20;"fu";1,27;2,8;93;1,84;3,6;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"1";1;"low";"van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.";"web";"yes";"bed";"yes";"yes";"vanBeers_2025_msd_edeobe_fu_20_interview_cbt_tau_NA_NA";0,17591498122;0,146541480441011;NA;NA;NA;NA;NA;NA
"355";"Vollert, 2024";"cbt";"wl";NA;NA;"msd";"gad7";"self-report";"anxiety";8;"post";9,63;7,3;170;11,47;6,9;167;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"1";1;"low";"Vollert, B., Yim, S. H., Görlich, D., Beintner, I., Gordon, G., Musiat, P., ... & Jacobi, C. (2024). Using web-based, guided self-help to bridge the waiting time for face-to-face out-patient treatment for bulimic-spectrum disorders: randomised controlled trial. BJPsych Open, 10(2), e53.";"web";"yes";"mixed";"yes";"yes";"Vollert_2024_msd_gad7_post_8_self-report_cbt_wl_NA_NA";0,258406645459847;0,109407008604255;NA;NA;NA;NA;NA;NA
"356";"Vollert, 2024";"cbt";"wl";NA;NA;"msd";"phq9";"self-report";"depression";8;"post";12,24;8,6;170;14,37;8,1;167;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"1";1;"low";"Vollert, B., Yim, S. H., Görlich, D., Beintner, I., Gordon, G., Musiat, P., ... & Jacobi, C. (2024). Using web-based, guided self-help to bridge the waiting time for face-to-face out-patient treatment for bulimic-spectrum disorders: randomised controlled trial. BJPsych Open, 10(2), e53.";"web";"yes";"mixed";"yes";"yes";"Vollert_2024_msd_phq9_post_8_self-report_cbt_wl_NA_NA";0,254336174863412;0,10939279233539;NA;NA;NA;NA;NA;NA
"357";"Vollert, 2024";"cbt";"wl";NA;NA;"msd";"edeq";"self-report";"ed psychopathology";8;"post";2,79;1,3;170;3,58;1,3;167;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"1";1;"low";"Vollert, B., Yim, S. H., Görlich, D., Beintner, I., Gordon, G., Musiat, P., ... & Jacobi, C. (2024). Using web-based, guided self-help to bridge the waiting time for face-to-face out-patient treatment for bulimic-spectrum disorders: randomised controlled trial. BJPsych Open, 10(2), e53.";"web";"yes";"mixed";"yes";"yes";"Vollert_2024_msd_edeq_post_8_self-report_cbt_wl_NA_NA";0,606330786465215;0,111437358266203;NA;NA;NA;NA;NA;NA
"358";"Vollert, 2024";"cbt";"wl";NA;NA;"msd";"aqol";"self-report";"quality of life";8;"post";60,97;18,2;170;56,45;17,5;167;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"1";1;"low";"Vollert, B., Yim, S. H., Görlich, D., Beintner, I., Gordon, G., Musiat, P., ... & Jacobi, C. (2024). Using web-based, guided self-help to bridge the waiting time for face-to-face out-patient treatment for bulimic-spectrum disorders: randomised controlled trial. BJPsych Open, 10(2), e53.";"web";"yes";"mixed";"yes";"yes";"Vollert_2024_msd_aqol_post_8_self-report_cbt_wl_NA_NA";0,252561070251757;0,109386662826377;NA;NA;NA;NA;NA;NA
